date,ticker,price_local_currency,currency,conversion_rate,price_usd,shares,market_cap_usd
2021-07-01,005930.KS,71244.1015625,KRW,1167.5,61.02278506423983,5876745450,358615374472.59937
2021-08-01,005930.KS,69610.4609375,KRW,1288.0,54.04538892663044,5876745450,317610993468.0558
2021-09-01,005930.KS,67250.8046875,KRW,1288.0,52.21335767663044,5876745450,306844612155.3605
2021-10-01,005930.KS,63649.41015625,KRW,1288.0,49.41724391013199,5876745450,290412563300.4084
2021-11-01,005930.KS,65017.21875,KRW,1288.0,50.479207104037265,5876745450,296653450668.25867
2021-12-01,005930.KS,71400.3984375,KRW,1288.0,55.43509195458075,5876745450,325777924414.414
2022-01-01,005930.KS,67142.8515625,KRW,1288.0,52.12954313858695,5876745450,306352055450.2696
2022-02-01,005930.KS,65860.4375,KRW,1288.0,51.13388004658385,5876745450,300500796904.6074
2022-03-01,005930.KS,63753.63671875,KRW,1288.0,49.49816515430901,5876745450,290888116853.934
2022-04-01,005930.KS,62057.55078125,KRW,1288.0,48.18132824631211,5876745450,283149401546.4712
2022-05-01,005930.KS,62057.55078125,KRW,1288.0,48.18132824631211,5876745450,283149401546.4712
2022-06-01,005930.KS,52481.9140625,KRW,1288.0,40.7468276882764,5876745450,239458734219.01233
2022-07-01,005930.KS,56878.828125,KRW,1288.0,44.160580842391305,5876745450,259520492534.88028
2022-08-01,005930.KS,55304.015625,KRW,1288.0,42.93790032996895,5876745450,252335110396.69852
2022-09-01,005930.KS,49190.00390625,KRW,1288.0,38.19099682162267,5876745450,224438766802.4355
2022-10-01,005930.KS,55404.19140625,KRW,1288.0,43.01567655764752,5876745450,252792181488.82672
2022-11-01,005930.KS,58015.83203125,KRW,1288.0,45.04334785034938,5876745450,264708289532.30798
2022-12-01,005930.KS,51579.9921875,KRW,1288.0,40.046577785326086,5876745450,235343543787.98615
2023-01-01,005930.KS,57627.71484375,KRW,1288.0,44.74201463024068,5876745450,262937430902.10037
2023-02-01,005930.KS,56876.86328125,KRW,1288.0,44.159055342585404,5876745450,259511527560.83698
2023-03-01,005930.KS,60067.9765625,KRW,1288.0,46.63662776591615,5876745450,274071590026.6914
2023-04-01,005930.KS,61831.82421875,KRW,1288.0,48.00607470399845,5876745450,282119481089.083
2023-05-01,005930.KS,67401.3984375,KRW,1288.0,52.33027828998447,5876745450,307531724837.9
2023-06-01,005930.KS,68156.6015625,KRW,1288.0,52.91661611995342,5876745450,310977483012.3329
2023-07-01,005930.KS,66219.8359375,KRW,1288.0,51.41291610054348,5876745450,302140620765.10065
2023-08-01,005930.KS,63468.578125,KRW,1288.0,49.276846370341616,5876745450,289587482697.2541
2023-09-01,005930.KS,64891.63671875,KRW,1288.0,50.381705526979815,5876745450,296080458718.91846
2023-10-01,005930.KS,63800.453125,KRW,1288.0,49.53451329580745,5876745450,291101725629.10095
2023-11-01,005930.KS,69427.1015625,KRW,1288.0,53.903029163431675,5876745450,316774381377.4144
2023-12-01,005930.KS,74863.015625,KRW,1288.0,58.123459336180126,5876745450,341576775192.15656
2024-01-01,005930.KS,69660.0234375,KRW,1288.0,54.08386912849379,5876745450,317837131819.27136
2024-02-01,005930.KS,70330.75,KRW,1288.0,54.60461956521739,5876745450,320897449578.87225
2024-03-01,005930.KS,78954.421875,KRW,1288.0,61.30001698369565,5876745450,360244595893.85614
2024-04-01,005930.KS,74596.78125,KRW,1288.0,57.91675562888199,5876745450,340362030120.7941
2024-05-01,005930.KS,70746.6328125,KRW,1288.0,54.927509947593165,5876745450,322794994164.3479
2024-06-01,005930.KS,78446.9375,KRW,1288.0,60.9060073757764,5876745450,357929101723.2604
2024-07-01,005930.KS,81117.2265625,KRW,1288.0,62.979213169642854,5876745450,370112804439.27875
2024-08-01,005930.KS,71835.625,KRW,1350.0,53.21157407407407,5876745450,312710875827.1528
2024-09-01,005930.KS,59460.1796875,KRW,1350.0,44.044577546296296,5876745450,258838770692.36893
